BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
15-46985,False,False,False,False,True,False,
15-46991,False,False,False,False,True,False,
15-47051,False,False,True,False,False,False,
15-47053,False,False,False,False,True,False,
15-47074,False,False,False,False,True,False,
15-47200,False,False,False,False,True,False,
15-47256,False,False,True,False,False,False,
15-47279,False,False,False,False,False,False,communauté d'agglomération
15-47290,False,False,False,False,False,False,
15-31372,False,False,True,False,False,False,
15-4730,False,False,False,False,False,False,Société Anonyme d'Economie Mixte
15-47330,True,False,False,False,False,False,
15-47340,False,False,True,False,False,False,
15-47410,False,False,True,False,False,False,
15-47445,False,False,True,False,False,False,
15-47472,False,False,False,False,False,False,
15-47482,False,False,False,False,False,False,
15-47489,False,False,True,False,False,False,
15-47525,True,False,False,False,False,False,
15-47526,False,False,True,False,False,False,
15-47555,False,False,True,False,False,False,
15-47596,False,False,True,False,False,False,
15-47614,False,False,True,False,False,False,
15-47647,False,False,True,False,False,False,
15-47698,False,False,False,False,True,False,
15-47726,False,False,True,False,False,False,
15-47736,False,False,True,False,False,False,
15-47739,False,False,False,False,False,False,
15-47771,False,False,True,False,False,False,
15-47829,False,False,True,False,False,False,
15-47837,False,False,False,False,True,False,
15-47873,False,False,False,False,True,False,
15-47908,False,False,True,False,False,False,
15-48004,True,False,False,False,False,False,
15-48009,False,False,True,False,False,False,
15-48035,False,False,False,False,False,False,Etablissement public de coopération intercommunale
15-48039,False,False,True,False,False,False,
15-48061,False,False,False,False,False,False,
15-48101,False,False,False,False,True,False,
15-48139,False,False,False,False,False,False,établissement de santé
15-48161,False,False,False,False,True,False,
15-48167,False,False,False,False,True,False,
15-48174,True,False,False,False,False,False,
15-48176,False,False,True,False,False,False,
15-48230,False,False,True,False,False,False,
15-48232,False,False,False,True,False,False,
15-48233,False,False,True,False,False,False,
15-48239,False,False,True,False,False,False,
15-48292,False,False,True,False,False,False,
15-48303,False,False,True,False,False,False,
15-48307,False,False,True,False,False,False,
15-48325,False,False,False,False,True,False,
15-48356,True,False,False,False,False,False,
15-48393,False,False,True,False,False,False,
15-48409,False,False,True,False,False,False,
15-48532,False,False,False,False,True,False,
15-48539,True,False,False,False,False,False,
15-48547,False,False,False,False,True,False,
15-48548,False,False,True,False,False,False,
15-48551,False,False,False,False,True,False,
15-48563,False,False,False,False,True,False,
15-48566,True,False,False,False,False,False,
15-48580,False,False,False,False,False,False,EPCI
15-48591,False,False,True,False,False,False,
15-48625,False,False,False,False,False,False,
15-48630,False,False,True,False,False,False,
15-48632,False,False,True,False,False,False,
15-48648,False,False,True,False,False,False,
15-48654,False,False,False,False,False,False,Fondation reconnue d'Utilité Publique
15-48686,True,False,False,False,False,False,
15-48700,False,False,False,False,False,False,
15-48708,False,False,False,False,False,False,établissement public de coopération intercommunale
15-48710,False,False,False,False,False,False,ets public de santé
15-48714,False,False,False,False,False,False,
15-48722,True,False,False,False,False,False,
15-48735,True,False,False,False,False,False,
15-48738,False,False,False,False,True,False,
15-48744,False,False,False,False,True,False,
15-48748,False,False,True,False,False,False,
15-48750,False,False,True,False,False,False,
15-48760,False,False,False,False,True,False,
15-48782,False,False,False,False,True,False,
15-48789,False,False,True,False,False,False,
15-48791,False,False,True,False,False,False,
15-48799,False,False,True,False,False,False,
15-48839,False,False,False,False,False,False,
15-48859,False,False,True,False,False,False,
15-48869,False,False,True,False,False,False,
15-48871,False,False,True,False,False,False,
15-48894,False,False,False,False,False,False,
15-48895,False,False,True,False,False,False,
15-48902,False,False,True,False,False,False,
15-48911,False,False,False,False,True,False,
15-48915,False,False,True,False,False,False,
15-48918,False,False,True,False,False,False,
15-48933,False,False,False,False,True,False,
15-48934,False,False,True,False,False,False,
15-48940,False,False,False,False,True,False,
15-48944,True,False,False,False,False,False,
15-48954,False,False,True,False,False,False,
15-48969,False,False,False,False,False,False,société d 'écconomie mixte 
15-48971,False,False,True,False,False,False,
15-48977,False,False,False,False,False,False,
15-48985,False,False,False,False,False,False,Syndicat Intercommunal
15-49001,True,False,False,False,False,False,
15-49003,False,False,False,False,True,False,
15-49004,False,False,False,False,True,False,
15-49053,False,False,True,False,False,False,
15-49061,False,False,False,False,True,False,
15-49063,False,False,False,False,True,False,
15-49068,False,False,True,False,False,False,
15-49072,True,False,False,False,False,False,
15-49073,False,False,True,False,False,False,
15-49074,False,False,True,False,False,False,
15-49076,False,False,False,False,False,False,établissement hospitalier public 
15-49085,False,False,True,False,False,False,
15-49104,False,False,False,False,True,False,
15-49107,False,False,True,False,False,False,
15-49108,False,False,True,False,False,False,
15-49112,False,False,False,False,False,False,
15-49119,False,False,False,False,False,False,EPS
15-49126,False,False,True,False,False,False,
15-49148,False,False,False,False,True,False,
15-49150,False,False,False,False,False,False,
15-49155,False,False,False,False,True,False,
15-49157,False,False,False,False,False,False,
15-49158,False,False,True,False,False,False,
15-49167,False,False,False,False,False,False,
15-49180,False,False,False,False,False,False,Etablissement Public Local et médico-social
15-49182,False,False,True,False,False,False,
15-49191,False,False,True,False,False,False,
15-49193,False,False,True,False,False,False,
15-49197,False,False,False,False,False,False,
15-49198,False,False,True,False,False,False,
15-49199,False,False,False,False,False,False,collectivité territoriale
15-49204,False,False,True,False,False,False,
15-49206,False,False,True,False,False,False,
15-49207,False,False,True,False,False,False,
15-49208,False,False,False,False,False,False,
15-49213,False,False,True,False,False,False,
15-49214,True,False,False,False,False,False,
15-49215,False,False,True,False,False,False,
15-49216,False,False,True,False,False,False,
15-49219,False,False,False,False,True,False,
15-49222,False,False,True,False,False,False,
15-49226,False,False,True,False,False,False,
15-49229,False,False,False,False,False,False,EPCI
15-49236,False,False,False,False,True,False,
15-49237,True,False,False,False,False,False,
15-49238,False,False,False,False,True,False,
15-49243,False,False,True,False,False,False,
15-49250,False,False,False,False,True,False,
15-49252,False,False,False,False,False,False,
15-49255,False,False,True,False,False,False,
15-49268,False,False,False,False,True,False,
15-49270,False,False,False,False,True,False,
15-49275,False,False,True,False,False,False,
15-49278,False,False,False,False,True,False,
15-49284,False,False,True,False,False,False,
15-49289,False,False,False,False,False,False,
15-49292,False,False,True,False,False,False,
15-32167,False,False,True,False,False,False,
15-31393,False,False,False,False,True,False,
15-49303,False,False,False,False,False,False,
15-49313,False,False,True,False,False,False,
15-49320,False,False,True,False,False,False,
15-49321,False,False,True,False,False,False,
15-49323,False,False,True,False,False,False,
15-49324,False,False,True,False,False,False,
15-49325,False,False,True,False,False,False,
15-49327,False,False,False,False,False,False,
15-49332,False,False,False,False,True,False,
15-49334,False,False,False,False,True,False,
15-49335,False,False,True,False,False,False,
15-49337,False,False,True,False,False,False,
15-49344,False,False,True,False,False,False,
15-49348,False,False,False,False,True,False,
15-49349,False,False,True,False,False,False,
15-49354,False,False,True,False,False,False,
14-159267,False,False,True,False,False,False,
15-49360,False,False,True,False,False,False,
15-49364,False,False,False,False,True,False,
15-49375,False,False,False,False,True,False,
15-49377,False,False,True,False,False,False,
15-49378,False,False,True,False,False,False,
15-32293,True,False,False,False,False,False,
15-49382,False,False,False,False,False,False,
15-49385,False,False,True,False,False,False,
15-49390,False,False,False,False,True,False,
15-49391,False,False,True,False,False,False,
15-49393,False,False,False,False,True,False,
15-49395,False,False,False,False,True,False,
15-49396,False,False,False,False,False,False,
15-49397,False,False,False,False,True,False,
15-49399,False,False,False,False,True,False,
15-49401,False,False,False,False,False,False,
15-49412,False,False,False,False,False,False,
15-49414,False,False,True,False,False,False,
15-49416,False,False,False,False,True,False,
15-49417,False,False,False,False,True,False,
15-49418,False,False,False,False,False,False,
15-49419,False,False,False,False,True,False,
15-49428,False,False,True,False,False,False,
15-49432,True,False,False,False,False,False,
15-49433,True,False,False,False,False,False,
15-49434,True,False,False,False,False,False,
15-49443,True,False,False,False,False,False,
15-49444,False,False,False,False,True,False,
15-49445,False,False,False,False,True,False,
15-49455,False,False,True,False,False,False,
15-49462,False,False,False,False,False,False,collectivité territoriale
15-49471,False,False,True,False,False,False,
15-49473,False,False,True,False,False,False,
15-49474,False,False,False,False,True,False,
15-49478,False,False,True,False,False,False,
15-49479,False,False,False,False,True,False,
15-49485,False,False,True,False,False,False,
15-49487,False,False,True,False,False,False,
15-49490,True,False,False,False,False,False,
15-49506,True,False,False,False,False,False,
15-49516,False,False,True,False,False,False,
15-49527,False,False,True,False,False,False,
15-49528,False,False,True,False,False,False,
15-49530,False,False,True,False,False,False,
15-49531,False,False,True,False,False,False,
15-49534,False,False,False,False,False,False,
15-49537,False,False,True,False,False,False,
15-49540,False,False,True,False,False,False,
15-49548,False,False,True,False,False,False,
15-49553,False,False,True,False,False,False,
15-49558,False,False,False,False,False,False,
15-49563,False,False,True,False,False,False,
15-49567,False,False,False,False,True,False,
15-49568,True,False,False,False,False,False,
15-49569,False,False,False,False,False,False,
15-49573,True,False,False,False,False,False,
15-49574,False,False,False,False,False,False,
15-49576,False,False,False,False,False,False,
15-49579,False,False,True,False,False,False,
15-49585,False,False,True,False,False,False,
15-49588,True,False,False,False,False,False,
15-49589,False,False,True,False,False,False,
15-49600,False,False,True,False,False,False,
15-49604,True,False,False,False,False,False,
15-49607,False,False,True,False,False,False,
15-31711,False,False,False,False,False,False,Etablissements de santé
15-49610,False,False,False,False,True,False,
15-32106,False,False,True,False,False,False,
15-49613,False,False,True,False,False,False,
15-49619,False,False,True,False,False,False,
15-49624,True,False,False,False,False,False,
15-49626,False,False,True,False,False,False,
15-49627,False,False,False,False,False,False,
15-49628,False,True,False,False,False,False,
15-49632,False,False,True,False,False,False,
15-49635,False,False,False,False,False,False,
15-49637,False,False,False,False,False,False,CHU
15-49638,True,False,False,False,False,False,
15-49647,False,False,False,False,False,False,
15-49651,False,False,False,False,False,False,
15-49654,False,False,False,False,False,False,Société publique locale
15-49664,False,False,True,False,False,False,
15-49665,False,False,False,False,False,False,
15-49666,False,False,True,False,False,False,
15-49669,False,False,False,False,True,False,
15-49671,False,False,False,False,False,False,CHU
15-49672,False,False,False,False,True,False,
15-49675,False,False,True,False,False,False,
15-49676,True,False,False,False,False,False,
15-49678,False,False,True,False,False,False,
15-49682,False,False,True,False,False,False,
15-49684,False,False,False,False,False,False,
15-49686,False,False,True,False,False,False,
15-49688,False,False,True,False,False,False,
15-49691,False,False,True,False,False,False,
15-49697,False,False,False,False,False,False,
15-49698,True,False,False,False,False,False,
15-49700,False,False,True,False,False,False,
15-49702,False,False,False,False,True,False,
15-49706,False,False,False,False,True,False,
15-69129,False,False,False,False,True,False,
15-49710,False,False,False,True,False,False,
15-49712,False,False,True,False,False,False,
15-49715,False,False,True,False,False,False,
15-49717,False,False,False,False,False,False,
15-49718,False,False,False,False,False,False,EPCI
15-49721,False,False,True,False,False,False,
15-49724,False,False,True,False,False,False,
15-49732,False,False,True,False,False,False,
15-49749,False,False,True,False,False,False,
15-49750,True,False,False,False,False,False,
15-49752,False,False,False,False,True,False,
15-49761,False,False,False,False,False,False,
15-49773,False,False,True,False,False,False,
15-49774,False,False,True,False,False,False,
15-49788,False,False,False,False,True,False,
15-49790,False,False,False,False,False,False,
15-49791,False,False,False,False,False,False,
15-49794,False,False,False,False,True,False,
15-49795,False,False,True,False,False,False,
15-49796,False,False,False,False,True,False,
15-49797,False,False,False,False,True,False,
15-49800,False,False,False,False,False,False,
15-49804,False,False,True,False,False,False,
15-49811,False,False,True,False,False,False,
15-49814,False,False,False,False,True,False,
15-49819,False,False,True,False,False,False,
15-49820,False,False,False,False,True,False,
15-49825,True,False,False,False,False,False,
15-49839,False,False,False,False,False,False,EPLE
15-49840,False,False,False,False,False,False,
15-49842,False,False,False,False,True,False,
15-49845,False,False,True,False,False,False,
15-49854,False,False,False,False,False,False,
15-49859,False,False,True,False,False,False,
15-49860,False,False,False,False,False,False,
15-49874,False,False,False,False,False,False,Collectivité territoriale
15-49875,False,False,True,False,False,False,
15-49876,False,False,True,False,False,False,
15-49881,False,False,False,False,True,False,
15-49882,False,False,True,False,False,False,
15-49890,False,False,True,False,False,False,
15-49892,False,False,False,False,False,False,
15-49894,False,False,False,False,True,False,
15-49896,False,False,False,False,True,False,
15-49898,False,False,True,False,False,False,
15-49899,True,False,False,False,False,False,
15-49907,False,False,True,False,False,False,
15-49915,False,False,True,False,False,False,
15-49919,False,False,True,False,False,False,
15-49921,False,False,True,False,False,False,
15-49923,False,False,True,False,False,False,
